,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Change
ABCD4,1857.67697749362,-0.290511407891247,0.0854066236353271,-3.40150910462969,0.000670148962415127,0.00136433688171608,NS
ABCE1,764.434141472903,0.366122406071881,0.0948504354962134,3.85999710129425,0.000113388370122116,0.000264176837063612,NS
ABCF1,1131.93899419721,0.394037041811836,0.103107114489094,3.82162805897853,0.000132573539992513,0.0003051522548438,NS
ABCF2,1484.02272792805,-0.13292844480769,0.0571861334799548,-2.32448736640475,0.0200993879005032,0.0314339786492887,NS
ABCF3,1950.74658036071,-0.315423628600515,0.0513330838886607,-6.14464600031932,8.01420455069713e-10,4.04623851530065e-09,NS
ABCG1,959.750951819438,-0.141881056229531,0.119066807389634,-1.19160880635054,0.233414670367767,0.287225148162352,NS
ABCG2,984.727856933203,-0.128641705461754,0.115394090089208,-1.11480323959663,0.264934747925064,0.321406638887865,NS
ABCG4,162.992192965683,-0.701978858229669,0.20122103877079,-3.48859573789046,0.00048556490170707,0.00101320085930186,Down
ABCG5,22.2503685399573,-1.18902992667416,0.182909442360957,-6.50064814219765,7.99746891627327e-11,4.76385010821827e-10,Down
ABHD1,74.1635227711833,-0.546856192199717,0.139645893811976,-3.91602056653397,9.00225718408948e-05,0.000212668663385447,NS
ABHD10,1000.20378047182,-0.41544486549032,0.0823199772874993,-5.04670772732838,4.49488148297023e-07,1.512143341587e-06,NS
ABHD11,296.656424915965,-0.07807591764266,0.0888995473635398,-0.878248764567738,0.379808733622526,0.440266754564082,NS
ABHD12,4273.99286360115,-0.627523798043373,0.0956013881619105,-6.56396115274601,5.23968575232567e-11,3.2179560776296e-10,Down
ABHD12B,78.0668516697283,0.143957308385803,0.190943449090278,0.75392640633479,0.450893413460211,0.511668196818103,NS
ABHD13,300.778729472352,0.4016261451971,0.0814075702883514,4.93352330470632,8.07594011583352e-07,2.60924880494048e-06,NS
ABHD14A,750.297199568618,-1.63019581861954,0.160469942456569,-10.1588857929624,3.02513707682801e-24,1.67590529116288e-22,Down
ABHD14B,722.631839048653,-0.725046958346885,0.137454436532454,-5.27481670754,1.32888838364622e-07,4.86370152048375e-07,Down
ABHD15,154.7618397514,0.995931264682556,0.0910922493998921,10.9332162861678,7.99630019596053e-28,8.16326696734789e-26,Up
ABHD16B,178.77946142418,-0.372588765862636,0.104054371544246,-3.58071227890897,0.000342658822038148,0.000732811330609119,NS
ABHD17A,9941.15886065823,-0.528286674673914,0.10781944948663,-4.89973448379947,9.59662563237182e-07,3.06216684223824e-06,NS
ABHD17AP4,9.74639999276912,-1.33847885729832,0.260133981841706,-5.14534413313519,2.6703083797304e-07,9.28544250638042e-07,Down
ABHD17AP6,30.994833114631,-0.887479802564832,0.203959268949612,-4.35125997036242,1.35357446861158e-05,3.63220710439794e-05,Down
ABHD17B,637.948280537054,0.0265320186698304,0.0929626996928599,0.285404993158436,0.775333882567977,0.81215923992278,NS
ABHD17C,566.746593753444,-0.0738052268369032,0.0867393860365682,-0.850884819564988,0.394833338321681,0.455697863171041,NS
ABHD2,3300.71595390325,0.640428518327991,0.151767701687424,4.21979453604034,2.44525069205829e-05,6.32127874398634e-05,Up
ABHD3,314.386708383005,0.334963925925857,0.0871984370060523,3.84139827990963,0.000122335430942873,0.000283394992873514,NS
ABHD4,1438.74709131309,0.154759667277056,0.0989069403824811,1.56469977413706,0.117653321481473,0.15582075911808,NS
ABHD5,237.110534025376,0.607360156964471,0.10959446560181,5.54188711655562,2.9922919099918e-08,1.19809773761684e-07,Up
ABHD6,961.717813596968,-0.369629099653484,0.0794643591220309,-4.65150796831893,3.29516539748386e-06,9.70904424250465e-06,NS
ABHD8,1641.82963939374,-1.17201210010265,0.168842550486959,-6.94144986984885,3.88095952421961e-12,2.83381623918726e-11,Down
ABI1,2108.93570978504,-0.104448643628491,0.0806938354731248,-1.29438194399965,0.195533524309012,0.245448934079644,NS
ABI2,3636.30917437018,-0.139471331399315,0.0655477648354666,-2.1277816528055,0.0333551912463312,0.0499742905953893,NS
ABI3,557.895238676629,0.264276966755237,0.151897993538159,1.73983184767247,0.0818885485046049,0.112473762000909,NS
ABI3BP,474.215887044405,-0.0769102892629777,0.191821673959987,-0.40094681521245,0.688459281380225,0.736073709350798,NS
ABL1,2969.66186407835,0.362039757862636,0.0951424525509493,3.80523886189251,0.000141667409522272,0.000324290705311737,NS
ABL2,1239.7659232481,-0.367556871451404,0.0810695285212103,-4.53384740427151,5.79188794656754e-06,1.65023565295216e-05,NS
ABLIM1,4773.18343709595,-0.483916173767068,0.0931257463662625,-5.19637364154732,2.03213616472665e-07,7.21470564869708e-07,NS
ABLIM2,669.215434401937,-0.932373820065069,0.151305557188199,-6.16219151095257,7.17450067230197e-10,3.64496071714571e-09,Down
ABLIM3,1307.70872842907,-0.660087302861584,0.142219901397816,-4.64131458659357,3.4619958631268e-06,1.01637035359512e-05,Down
ABR,6856.40471702024,-0.0689590592990804,0.0866721644340891,-0.795630981980623,0.426246553258889,0.487559070031496,NS
ABRACL,130.509155134128,0.727427191806816,0.131259077057686,5.54191914275859,2.99174455440757e-08,1.19809773761684e-07,Up
ABT1,197.09166595667,0.329513227082445,0.112005433815897,2.94193965289277,0.00326163481553493,0.00592400764526832,NS
ABTB1,1922.91073524134,-0.640976041132988,0.157791871541411,-4.06216134501434,4.86204524999203e-05,0.000119776473665003,Down
ABTB2,720.298639858991,0.303646390980496,0.118777606246989,2.55642793767949,0.010575297292814,0.0174680192995783,NS
ACAA1,1403.57532539131,-0.0895210182059011,0.0782239747584279,-1.14441919478473,0.252449831554539,0.308566691701302,NS
ACAA2,467.916137474843,0.534124420965824,0.122109693615412,4.37413611607334,1.21914295601385e-05,3.29270024326403e-05,NS
ACACA,2592.33457671278,-0.354205663873455,0.0730500768081489,-4.84880617995384,1.24206705114899e-06,3.8966432884133e-06,NS
ACACB,806.02934140276,0.0963808774841814,0.149331216252747,0.645416811720427,0.518657111624707,0.57845556107546,NS
ACAD10,979.419433545957,-0.528534263628266,0.0906950127658569,-5.82760007976138,5.62301296614108e-09,2.49242890405249e-08,NS
ACAD8,1206.42073120439,-0.0462170585134683,0.0604581146245695,-0.764447565069887,0.444600572693634,0.505552118806519,NS
ACAD9,950.352093944697,-0.332798266024364,0.064943835005428,-5.1244011998452,2.98484812934169e-07,1.02910056999733e-06,NS
ACADL,34.8601709467346,1.59983466589105,0.193956508409557,8.24841960194937,1.60502943644783e-16,2.41453547844496e-15,Up
ACADM,973.591622273293,0.334911955667325,0.0919189852418024,3.64355584198742,0.000268897279935567,0.000584699291766206,NS
ACADS,646.768462601725,-0.392578568437473,0.171521561435131,-2.28880010858545,0.0220909691730596,0.0342975238275565,NS
ACADSB,627.260205932237,-0.195940502102165,0.0944770382833946,-2.0739483970107,0.0380841036070633,0.0563571127495534,NS
ACADVL,10651.0235312429,-0.282249441740468,0.104622888222935,-2.69777910488419,0.00698037423202264,0.0119268878457044,NS
ACAN,395.90976818896,0.276263684636249,0.261734174985895,1.05551246661288,0.291191010919686,0.349394773007713,NS
ACAP1,454.02050891573,-0.558927889260998,0.142355926424388,-3.92627060425103,8.62730928679873e-05,0.00020473462623292,NS
ACAP2,1106.60315971524,0.155071316015538,0.10255537418005,1.51207401128769,0.130515035422205,0.171069125886082,NS
ACAP3,19617.2418774148,-0.786481214624906,0.147082746107505,-5.34720241115198,8.93241057921372e-08,3.34003428983638e-07,Down
ACAT1,1507.32340606725,-0.590852441388493,0.0800474498421085,-7.38127751170004,1.56777834665571e-13,1.43289291232632e-12,Down
ACAT2,370.447407664779,-0.148509438831096,0.109334940077811,-1.35829807676673,0.174369120303125,0.221832397582908,NS
ACBD3,699.700367854053,0.511904396399904,0.0755579205439564,6.77499318025964,1.24412128371332e-11,8.38297080831656e-11,NS
ACBD4,1170.33139266853,-1.1149115932278,0.12404744776157,-8.98778341147945,2.52266567603901e-19,5.98653644056509e-18,Down
ACBD5,1585.46626669191,0.024621441505902,0.0939279205403395,0.262131231738785,0.793220268957394,0.827690370642609,NS
ACBD6,1018.26245181436,-0.351680302034794,0.0705328910173345,-4.98604689191547,6.16271933783747e-07,2.02578493908015e-06,NS
ACBD7,219.545684742753,-0.657467177227987,0.227898888208085,-2.88490734815556,0.00391528870942681,0.00700771488933907,Down
ACCS,540.347102119104,0.381861463055574,0.167722072134985,2.27675140304878,0.0228010750291878,0.0353222990908357,NS
ACD,1162.53516502569,-0.673995854573221,0.0967308208281592,-6.96774666856765,3.22057465617698e-12,2.38269680123358e-11,Down
ACER2,60.9299915020854,-0.973551861677114,0.307820167503921,-3.1627292960417,0.00156297594974999,0.00299071385315829,Down
ACER3,108.269992941235,-0.168613894744182,0.175700372416813,-0.959667258667956,0.337222706626754,0.396910954533063,NS
ACHE,1172.17180793179,0.366891529043507,0.15648191996245,2.34462568667068,0.0190461899145226,0.0299281466304484,NS
ACIN1,5275.97620727721,-0.0659849260390347,0.0655727150823851,-1.00628631826716,0.314277859978747,0.373589031356648,NS
ACKR2,38.5152039268962,-0.398796762069748,0.125756311877473,-3.17118684633743,0.00151817458086655,0.0029128853187501,NS
ACKR3,468.184918243554,0.23049289813711,0.117503773046008,1.96157869796115,0.0498115543565348,0.0719963242620228,NS
ACKR4,12.7476876716733,0.415241371292912,0.17810560860249,2.33143343744823,0.0197305160937466,0.0309017500225486,NS
ACLY,2264.16108573258,0.768229807446329,0.182487751074839,4.20976094516763,2.55641032272014e-05,6.58452116128106e-05,Up
ACMSD,9.62186204892146,0.0599713716626812,0.186753168322294,0.321126394809988,0.748114608568659,0.787985714017371,NS
ACN9,225.512588750219,0.690944260136538,0.129109488603656,5.35161487826521,8.71727695570871e-08,3.26711705252976e-07,Up
ACO1,903.591068216706,0.136343132278964,0.0533690138487457,2.55472459478785,0.0106271845013312,0.0175376635650273,NS
ACO2,2678.7690186917,-0.0374321978329073,0.108801644854524,-0.344040734705407,0.7308156519821,0.772757453128359,NS
ACOT1,110.090409266857,-0.0490044075003487,0.128796619771462,-0.380478987626404,0.703589891290232,0.748655332246698,NS
ACOT11,278.55987821732,-0.215878765794604,0.201265226972423,-1.07260836380933,0.283446870530805,0.341364416267697,NS
ACOT13,369.109022394768,0.111851888041271,0.0681556429570647,1.64112439100212,0.100771596575342,0.135519847192291,NS
ACOT2,594.635437901967,-0.110094908057289,0.0871029239614681,-1.26396340157297,0.206243163378316,0.257280896707411,NS
ACOT4,42.7302461236023,-0.0339688446521942,0.17637158278781,-0.192598173216269,0.847273675705586,0.873979810882884,NS
ACOT7,1862.16629850945,-0.58588751255089,0.135711593751284,-4.31715151488555,1.58055668028498e-05,4.19757788520709e-05,Down
ACOT8,615.459523672008,-0.393408022036352,0.0626399199559992,-6.28046814735232,3.37555036685553e-10,1.81912129996013e-09,NS
ACOT9,543.183669856361,0.405525968963704,0.0900716701190059,4.50225879488976,6.72350406649599e-06,1.89735601542703e-05,NS
ACOX1,1787.64252125986,-0.234415174295223,0.0535672833576919,-4.37608853019355,1.20827955221211e-05,3.26723283414974e-05,NS
ACOX2,169.9172872572,0.52543104856906,0.140485565220844,3.74010701913098,0.000183941921756464,0.000412966151307182,NS
ACOX3,599.748766449049,-0.440398062809959,0.0816057466383737,-5.3966550267781,6.7894749760055e-08,2.58762051680022e-07,NS
ACOXL,14.830431844667,-0.603085160512695,0.195089945749377,-3.09131851052669,0.00199269756821479,0.00374498864504601,Down
ACP1,1267.26083921882,0.142357582369068,0.082138465422253,1.73314149025361,0.0830705234582142,0.113991101257396,NS
ACP2,937.68243993085,0.11662451824331,0.0662959259446615,1.75915060513158,0.0785519314719911,0.108303317052014,NS
ACP5,186.511557716005,-0.0195248338334732,0.238637348887031,-0.0818180135026397,0.934791431395829,0.948108879931086,NS
ACP6,192.432596198402,-0.139324270534998,0.103917034791018,-1.34072600142206,0.180009429320022,0.228185322664787,NS
ACPL2,766.276989722538,0.612300204898911,0.0856957569513869,7.14504692742552,8.99651494819692e-13,7.26163255291559e-12,Up
ACPP,11.303520271036,1.58712884346756,0.187819128430489,8.45030459213819,2.90543818460187e-17,4.96955454293547e-16,Up
ACPT,34.5826951876999,-0.298920671681869,0.190193540929847,-1.57166573701957,0.116028092262377,0.153907656582733,NS
ACR,21.9973728912948,0.0764376077824394,0.157138998825104,0.486433083791724,0.626660138662238,0.680170335724871,NS
ACRBP,72.5832131321012,-0.51058096945435,0.133431982846321,-3.82652613386109,0.000129964357445385,0.000299528815853114,NS
ACRC,106.910415370566,-0.324597989518536,0.0982030143783586,-3.30537704543282,0.000948487095274298,0.00188543548835466,NS
ACRV1,27.3770335317034,0.242712545936595,0.171649800678957,1.41399841407652,0.15736236813215,0.202065181514205,NS
ACSBG1,889.818732803953,0.209055658262406,0.162886349812786,1.28344492035511,0.199336244778862,0.249585461682389,NS
ACSBG2,23.4691669266242,-0.596925721726878,0.172534633809756,-3.45974433391196,0.000540688491899334,0.00111901767187428,Down
ACSF2,706.080456417952,-0.141925502869255,0.151315811294891,-0.937942318484245,0.348274053831836,0.40829007957521,NS
ACSF3,1250.11027054021,-0.718369553887318,0.101271173310058,-7.09352454807566,1.30738751489868e-12,1.02668186462677e-11,Down
ACSL1,755.203305648894,0.899495299965242,0.120490541887018,7.46527723984084,8.31244059692636e-14,7.9886048412853e-13,Up
ACSL3,2060.35225195218,0.466395664539999,0.0894123542383629,5.21623290777741,1.82598554581972e-07,6.54002590020868e-07,NS
ACSL4,870.944031801335,0.00540424328710066,0.0874634864634979,0.0617885646412697,0.950731210181753,0.960851278913431,NS
ACSL5,185.455747627042,0.231571529581494,0.0912021937702642,2.53910043178145,0.0111137914375325,0.0182812183435374,NS
ACSL6,1755.69899368051,-1.11842501267538,0.153218877612978,-7.2995249025414,2.88785614735889e-13,2.53108428638928e-12,Down
ACSM3,10.0257192037558,0.0352768670935739,0.139890302500881,0.25217521488562,0.800905634776164,0.834208179138006,NS
ACSM5,159.8539910783,0.402237757550683,0.155578947442621,2.58542536867998,0.00972589258649778,0.0161785907423685,NS
ACSS1,2713.19765727763,-0.604314394406982,0.128696166385043,-4.69566741093864,2.6573762157022e-06,7.93789671204972e-06,Down
ACSS2,860.852859846997,-0.243774267932338,0.0662958097978165,-3.67706901349845,0.000235929226392659,0.000519197831182978,NS
ACSS3,364.608733237801,1.21288343217138,0.175734913649646,6.90177840579505,5.13555029810317e-12,3.67874017823525e-11,Up
ACTA1,50.3851146238834,-1.24753419343086,0.19797472761363,-6.30148205515181,2.94812919713584e-10,1.59993424031792e-09,Down
ACTA2,355.063072908206,1.16937406761078,0.186650466520256,6.26504765517889,3.72711407160502e-10,1.99665068020768e-09,Up
ACTB,76410.1383362413,0.0449689202522959,0.104991697978411,0.428309296050652,0.668425951811435,0.718012709271604,NS
ACTBP2,48.15896941973,1.05570596762536,0.214312042776019,4.92602260680561,8.39202926623673e-07,2.7064570499625e-06,Up
ACTC1,70.3175860019363,0.465266920463614,0.236515780718905,1.96717072767578,0.0491635315029081,0.0711543176929508,NS
ACTG1,10558.7615320371,0.84920851336153,0.13974072009734,6.07702975031179,1.22429055788987e-09,6.0015298711406e-09,Up
ACTG2,84.7438975091053,1.26030810553976,0.25349844986962,4.97166000891906,6.6382044151373e-07,2.1706554002117e-06,Up
ACTL10,45.6561613269003,0.00225326533495667,0.20895091149749,0.0107837066553487,0.991396013708992,0.993047830578485,NS
ACTL6A,339.805860857292,0.837221056420459,0.108900659035557,7.68793379062197,1.49530150812416e-14,1.61676024530881e-13,Up
ACTL6B,1835.10930455872,-2.24002041221874,0.212506810676724,-10.5409346885657,5.59401261989111e-26,4.035645015381e-24,Down
ACTN1,2160.4243860655,1.59834484129971,0.151561009291545,10.5458841213251,5.30713218017752e-26,3.84577542627864e-24,Up
ACTN2,1422.63032151895,-0.276152607404873,0.135943145777091,-2.03138308905758,0.0422161485438134,0.0618626454060827,NS
ACTN3,23.0716574211262,-1.69483724366858,0.212759778129262,-7.96596639915126,1.6393748679435e-15,2.06601963171264e-14,Down
ACTN4,5585.42477133202,0.803547297418745,0.0832978880510993,9.64667071661897,5.07775067713463e-22,1.96242973788689e-20,Up
ACTR10,1202.57001918258,-0.107238798787594,0.0737497072664023,-1.45409117896863,0.145921028846514,0.188777408164232,NS
ACTR1A,4730.92862060627,-0.675637601511442,0.0827061719031,-8.16913158915191,3.10617210702329e-16,4.42663614057963e-15,Down
ACTR1B,2322.63304851321,-0.381886902538009,0.052293903253027,-7.30270411619932,2.82040967819139e-13,2.47732088183997e-12,NS
ACTR2,4314.47886478544,0.41036898621456,0.0849633641036809,4.82995218637749,1.36565840072355e-06,4.25804209768433e-06,NS
ACTR3,2311.4365058406,0.640945318232285,0.0646607864949361,9.91242688151466,3.67606386686128e-23,1.74984952160974e-21,Up
ACTR3B,663.380144330078,-0.338707176691486,0.0991255725352627,-3.41695052072456,0.000633267879621854,0.00129607921094716,NS
ACTR3C,19.220436348842,-0.139006651873818,0.198557086286153,-0.70008406385198,0.483874807453938,0.543998883127325,NS
ACTR5,354.76037029901,-0.546849863213873,0.0736271748557591,-7.42728298736426,1.10851038771872e-13,1.03947663855865e-12,NS
ACTR6,656.008320936479,-0.0967196429023058,0.0761752331018939,-1.2696993361731,0.20419174936177,0.254899942045706,NS
ACTR8,567.950095876089,0.00030597857391378,0.0577059860965543,0.00530237146284639,0.995769339498433,0.996690381620434,NS
ACTRT3,14.8111058334916,0.780757024522928,0.150434231799631,5.19002234519897,2.10268845839565e-07,7.44564551847257e-07,Up
ACVR1,424.10081790926,0.569860272021246,0.0849603381142149,6.7073682222776,1.98165773209389e-11,1.29441723570817e-10,NS
ACVR1B,1134.34612615916,0.001072604000189,0.0884113835626046,0.0121319671400627,0.990320328177173,0.992215268623657,NS
ACVR1C,111.548734216942,-0.830998020979053,0.195779073272356,-4.24457020400245,2.19012793548058e-05,5.70536938673098e-05,Down
ACVR2A,304.014873251094,-0.00306116200957272,0.0966516176837016,-0.0316721238912996,0.97473352564198,0.980532634371629,NS
ACVR2B,652.36928753616,-0.422240461066842,0.107153828563546,-3.94050746228297,8.13094211455045e-05,0.000193766337904128,NS
ACVRL1,573.592033333348,0.0598176607713459,0.132229490517439,0.452377609089077,0.65099697462774,0.702591947616854,NS
ACY1,65.3349292046102,-0.663586388973992,0.148079027279231,-4.4812989466947,7.41901038199537e-06,2.0798856048454e-05,Down
ACY3,252.835216550522,-1.38565359478901,0.242240108828708,-5.72016583665272,1.06420131947243e-08,4.53549871425135e-08,Down
ACYP1,285.533551407178,-0.384934509014512,0.120842341284098,-3.18542743316714,0.00144540348738511,0.0027824702807442,NS
ACYP2,1119.06709705195,-0.535485231138239,0.0883097571570407,-6.063715362573,1.3301246832602e-09,6.4661826471038e-09,NS
ADA,225.405560148458,-0.326197210955874,0.117291697160892,-2.78107674159086,0.00541789281312277,0.0094450903385897,NS
ADAD2,42.9169041106903,-0.681999961167622,0.252006713148409,-2.70627695844747,0.00680422725331927,0.0116516738871061,NS
ADAL,267.040134298424,-0.411037494450994,0.076997979450415,-5.33828936012137,9.38276297459736e-08,3.50117261157849e-07,NS
ADAM10,1418.07714464299,0.440347998958001,0.0638903360905531,6.89224733978369,5.49177770405011e-12,3.90633372884055e-11,NS
ADAM11,1235.11020984234,-1.05476459153384,0.172597683511072,-6.11111673156484,9.8936363063648e-10,4.91562609503867e-09,Down
ADAM12,194.04573836286,2.18769293200692,0.182423855328832,11.9923621176817,3.89633280298378e-33,8.32174658658325e-31,Up
ADAM15,2313.50689496175,-0.0724776727342306,0.0891993713528344,-0.812535689826109,0.416484316140432,0.477950670828992,NS
ADAM17,425.308279714225,0.735543730657229,0.165603071828928,4.44160680435363,8.92896086744249e-06,2.47244784715671e-05,Up
ADAM19,356.567847895766,1.07088917734791,0.150909371707079,7.09624038079325,1.28196424353497e-12,1.00818040702808e-11,Up
ADAM1A,155.782783299728,-0.0188355906433705,0.0989388565500791,-0.190376069626766,0.84901444841478,0.875552892418597,NS
ADAM1B,13.4539899037531,-0.383622353430385,0.142415563955487,-2.69368278842254,0.00706673847929581,0.0120579521702859,NS
ADAM21,12.6765249451539,0.094800582655814,0.14981735751901,0.632774360899969,0.526881002071973,0.586217864530281,NS
ADAM22,2396.41845557783,-0.496411367410903,0.112015264128703,-4.43164037751619,9.35188982454221e-06,2.58031405119784e-05,NS
