,Model,HR,CI_lower,CI_upper,p,cindex,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,FDR,Sig
0,SVM,2.9803061710382464,1.8934465228320219,4.691035509069218,2.378701028424854e-06,0.6069896115627823,0.8050682261208576,0.018077229036053986,0.41534391534391535,0.07997998125836496,0.2512544802867383,0.0857537649322105,0.31149271302723985,0.08923896291743191,0.7644807225109216,0.010182127162886141,0.39798107317473547,0.0020910739093900612,2.378701028424854e-06,True
1,RandomForest,4.717571228554562,3.2327967580093273,6.884280071534763,8.642962799727949e-16,0.6961570310147546,0.8226120857699805,0.016768665237899834,0.49960784313725487,0.04851029530399279,0.44480286738351255,0.11896294386089395,0.4668498168498169,0.08418176957232827,0.7806308171098837,0.03802245441944431,0.4408354166245641,0.0461677588925114,1.4640247033702426e-15,True
2,XGBoost,6.0668238728518284,4.197098179752925,8.769476035076115,8.777311769585186e-22,0.7467442035531466,0.8284600389863548,0.012016401565241645,0.5151515151515151,0.02563812778763905,0.5752688172043011,0.14204134208196673,0.5383804143126177,0.07385517572849967,0.8003121221034742,0.037676340107682026,0.45466033485524826,0.040332583644647466,5.2663870617511116e-21,True
3,LogisticRegression,4.728895399005304,3.264465257171761,6.850264877411414,2.086805282461197e-16,0.7261555254441433,0.8011695906432749,0.01263302280391394,0.4526143790849673,0.03496884731868087,0.543010752688172,0.07253084711415074,0.49315473259135234,0.049738960894995465,0.7800721203603839,0.03563849973662393,0.42085857242246466,0.027170888152480862,6.260415847383591e-16,True
4,ANN,3.361794602303053,2.283266479318817,4.949778333121086,8.113829903607589e-10,0.6467366757000903,0.797270955165692,0.007293679116518384,0.42040461514145727,0.038274113924020796,0.40394265232974913,0.1395816921337506,0.40456406492129515,0.09411645984037904,0.7151708773191272,0.04450579981052976,0.3615783864363731,0.023065770094258566,9.736595884329106e-10,True
5,Ensemble (Mean),4.660036762132521,3.2007034940127097,6.784740500033434,9.76016468913495e-16,0.7000338753387534,0.8148148148148149,0.015348943224194571,0.4880952380952381,0.048384500418444144,0.47885304659498207,0.04666661160934707,0.48092261008684156,0.031379913214482705,0.7902664749267357,0.028679408058348822,0.4470141073273875,0.031311847325258164,1.4640247033702426e-15,True
