,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Change
ABHD14A,750.297199568618,-1.89535044796642,0.191572719357117,-9.89363440852574,4.43623392199619e-23,7.27363121432749e-21,Down
ABHD14B,722.631839048653,-0.919801191939249,0.162369130615111,-5.66487723654564,1.4712983488516e-08,7.90013721421076e-08,Down
ABHD15,154.7618397514,0.572325598500483,0.120240592079167,4.75983682884445,1.93749532176708e-06,6.91652167647312e-06,NS
ABHD16B,178.77946142418,-0.579359885953391,0.122183747641294,-4.74170990117502,2.11921936009924e-06,7.52552366071556e-06,NS
ABHD17A,9941.15886065823,-0.861257728562398,0.125291323892156,-6.87404124888745,6.2408149446029e-12,6.22623897853683e-11,Down
ABHD17AP4,9.74639999276912,-1.50513113013838,0.310351945328816,-4.84975574599251,1.23613596758479e-06,4.57790532188827e-06,Down
ABHD17AP6,30.994833114631,-1.14045397123471,0.24161896924644,-4.72005147108917,2.35784973092303e-06,8.30568941674103e-06,Down
ABHD17B,637.948280537054,-0.0581631856056854,0.110018611831217,-0.528666783170427,0.597036623654365,0.658228518315401,NS
ABHD17C,566.746593753444,-0.0512633566367226,0.102706480116806,-0.499124851503251,0.617691431096663,0.676862709077232,NS
ABHD2,3300.71595390325,0.840757895558244,0.178626414497157,4.70679489326941,2.51641865871097e-06,8.81452474497117e-06,Up
ABHD3,314.386708383005,0.374115344942048,0.103315267262184,3.62110416839606,0.000293348363727325,0.000696043069729855,NS
ABHD4,1438.74709131309,0.133580514927564,0.117232551839614,1.13944900824402,0.254515924973359,0.314454444677086,NS
ABHD5,237.110534025376,0.789440684329117,0.12832470818262,6.15189931471077,7.65604791007543e-10,5.16727524641764e-09,Up
ABHD6,961.717813596968,-0.390785567668311,0.0945278215500298,-4.13407990642717,3.56379475203711e-05,0.000100220922410025,NS
ABHD8,1641.82963939374,-1.47894041126006,0.199506839198816,-7.41298101458188,1.23491570710028e-13,1.75373156234923e-12,Down
ABI1,2108.93570978504,-0.0305662142457976,0.0956823678669983,-0.319455035731198,0.74938148274345,0.794800677266046,NS
ABI2,3636.30917437018,0.0267129857475535,0.0779737819178001,0.342589330548495,0.731907429846817,0.77908855671018,NS
ABI3,557.895238676629,0.0758981016202338,0.180359840141682,0.420814864110614,0.67389027673,0.727202963161905,NS
ABI3BP,474.215887044405,0.0177211128542395,0.227109818045059,0.0780288276692803,0.937805121730682,0.951841329690338,NS
ABL1,2969.66186407835,0.388312865514075,0.112947736058129,3.43798715287423,0.000586055502655238,0.00130330907235235,NS
ABL2,1239.7659232481,-0.329200742842607,0.0968523643045665,-3.39899542160258,0.000676338485264938,0.00148657092658368,NS
ABLIM1,4773.18343709595,-0.356873900860082,0.112082049056223,-3.18404154693019,0.00145234165418131,0.00299623916251537,NS
ABLIM2,669.215434401937,-0.948272298871114,0.180736676892502,-5.24670650791662,1.54842269241751e-07,6.79664606363468e-07,Down
ABLIM3,1307.70872842907,-0.791045730536593,0.168422049281038,-4.69680623121152,2.64260924346421e-06,9.23065057884895e-06,Down
ABR,6856.40471702024,-0.136828948805203,0.102478268035649,-1.33519966162587,0.181811007592222,0.234335850707345,NS
ABRACL,130.509155134128,0.682293271570218,0.157519808933614,4.33147599777605,1.48113095720587e-05,4.4728777111378e-05,Up
ABT1,197.09166595667,0.233655497503466,0.133510706772019,1.75008808771009,0.0801031149562589,0.11309330799078,NS
ABTB1,1922.91073524134,-1.01835875721457,0.185009401557366,-5.50436220344621,3.70507120368023e-08,1.83972822814737e-07,Down
ABTB2,720.298639858991,0.0510080857937724,0.141624237110471,0.360164946583151,0.718723786673309,0.767168047956938,NS
ACAA1,1403.57532539131,-0.157158739606791,0.0924352616321868,-1.70020332967898,0.0890926861892199,0.124346731059623,NS
ACAA2,467.916137474843,0.379428283193261,0.146616443789461,2.58789719206472,0.00965637962885096,0.0168034256148702,NS
ACACA,2592.33457671278,-0.227002816314816,0.087993483249332,-2.57976850026038,0.00988665675182508,0.0171671492227155,NS
ACACB,806.02934140276,-0.00948914067269294,0.176863301922633,-0.0536524002975128,0.957212107199206,0.966861662978065,NS
ACAD10,979.419433545957,-0.560739777491512,0.108139610925109,-5.1853319305897,2.15630469739994e-07,9.20598049663224e-07,NS
ACAD8,1206.42073120439,-0.00201282211764354,0.0715925504176103,-0.0281149659552906,0.977570457685883,0.982412312354956,NS
ACAD9,950.352093944697,-0.36780125255117,0.0771792103694576,-4.76554827123135,1.88340798364858e-06,6.73528935681509e-06,NS
ACADL,34.8601709467346,1.52093176783225,0.235918811604234,6.4468439692876,1.14203251065398e-10,8.87809947937518e-10,Up
ACADM,973.591622273293,0.403941648978189,0.108688843367104,3.71649597570792,0.000202004857101693,0.000495383417506374,NS
ACADS,646.768462601725,-0.52551370336815,0.202840706753336,-2.59077042167478,0.00957613516256668,0.0166780929140324,NS
ACADSB,627.260205932237,-0.0714263363495623,0.112277103018091,-0.636161197871781,0.524671360938196,0.590519035553238,NS
ACADVL,10651.0235312429,-0.672636948721957,0.121253592198995,-5.54735687845075,2.90020387635105e-08,1.46883336414759e-07,Down
ACAN,395.90976818896,0.133481425923321,0.310126045413273,0.430410240924602,0.666897247111539,0.720876505740935,NS
ACAP1,454.02050891573,-0.75140776811076,0.168001998104184,-4.47261209146325,7.72698726056259e-06,2.46219978824994e-05,Down
ACAP2,1106.60315971524,0.289368272927966,0.120896869383222,2.39351336725453,0.0166878732313705,0.0275590149854111,NS
ACAP3,19617.2418774148,-1.03196497851903,0.173440085762592,-5.94997963695426,2.68175850959123e-09,1.64203335072368e-08,Down
ACAT1,1507.32340606725,-0.612624493850522,0.096074403242695,-6.37656309249157,1.81106160942258e-10,1.36921993684897e-09,Down
ACAT2,370.447407664779,-0.00989822756854404,0.129630934618165,-0.076356986838827,0.939135089185878,0.953109964215654,NS
ACBD3,699.700367854053,0.58223278267793,0.0896510981460075,6.49443001500879,8.33483640282866e-11,6.61246649514735e-10,NS
ACBD4,1170.33139266853,-1.30171902692292,0.147694129485009,-8.81361386171444,1.21174918094218e-18,5.58781610939017e-17,Down
ACBD5,1585.46626669191,0.146032591886037,0.11097011255405,1.31596326727081,0.188186371900589,0.241435440143089,NS
ACBD6,1018.26245181436,-0.454040600044389,0.0831300249356739,-5.46181238843277,4.7129801435846e-08,2.29319825211826e-07,NS
ACBD7,219.545684742753,-0.431091813069766,0.270936295677546,-1.59111872402223,0.111582859428138,0.151972895975628,NS
ACCS,540.347102119104,0.262188496516901,0.199263780465577,1.31578601943766,0.188245872985747,0.241492690295159,NS
ACD,1162.53516502569,-0.84082722542451,0.114179235403665,-7.36409928172914,1.78346929535242e-13,2.45958144453361e-12,Down
ACER2,60.9299915020854,-0.672169770416204,0.365872310442344,-1.83717037674576,0.0661847473513073,0.0952572104102163,NS
ACER3,108.269992941235,-0.024707222391003,0.207997700422409,-0.118786036291876,0.905444871776039,0.925398637367376,NS
ACHE,1172.17180793179,-0.325411074885256,0.185814654601905,-1.75126701164893,0.0798999272505183,0.112835881253734,NS
ACIN1,5275.97620727721,-0.164323328284256,0.0773233619198628,-2.12514464198491,0.0335745455393322,0.0518931654155819,NS
ACKR2,38.5152039268962,-0.444528019961486,0.148962104102035,-2.98416850809919,0.00284350126583308,0.00554156712054299,NS
ACKR3,468.184918243554,0.212472727197437,0.139316519015388,1.52510792473912,0.127232180929365,0.170906385372844,NS
ACKR4,12.7476876716733,0.0624115659747334,0.212510598038996,0.293686839859538,0.768997211355216,0.811913798277473,NS
ACLY,2264.16108573258,0.885382314429987,0.216091123711959,4.09726368774946,4.18062592049349e-05,0.000115949852757951,Up
ACMSD,9.62186204892146,0.188374301027754,0.219416497877013,0.858523870585802,0.390603255311996,0.457187196439596,NS
ACN9,225.512588750219,0.558846895010505,0.155646723627648,3.59048287034573,0.000330065922784956,0.000775007964508231,NS
ACO1,903.591068216706,0.122797281531898,0.0633494271054639,1.93841187115182,0.0525729932633219,0.0775363280619881,NS
ACO2,2678.7690186917,-0.00213497309326323,0.128818894547089,-0.0165734467817748,0.986776908047555,0.990070637373465,NS
ACOT1,110.090409266857,-0.122615647549502,0.152318188930158,-0.804996753248718,0.420821553369574,0.488191499020507,NS
ACOT11,278.55987821732,-0.202944360217302,0.238343697912952,-0.851477769265047,0.394504007290767,0.46102998687912,NS
ACOT13,369.109022394768,0.025227718212108,0.0808832767770596,0.311902771714401,0.75511441599272,0.799805363810364,NS
ACOT2,594.635437901967,-0.281416153210542,0.102464952234559,-2.74646254229772,0.00602417646906308,0.0109550114772386,NS
ACOT4,42.7302461236023,-0.199152142295438,0.208590636692334,-0.954751111811325,0.339703575659725,0.405118539424631,NS
ACOT7,1862.16629850945,-0.82898208007122,0.159692990270129,-5.19109873682591,2.09056720310888e-07,8.95358491843359e-07,Down
ACOT8,615.459523672008,-0.440992563861282,0.0744985649236945,-5.9194772988308,3.22966412652992e-09,1.95392874028452e-08,NS
ACOT9,543.183669856361,0.392567859888365,0.107440296267485,3.65382331886932,0.00025836408704478,0.00062065500383467,NS
ACOX1,1787.64252125986,-0.241596158473289,0.0637387615489483,-3.79041187186787,0.000150397688210161,0.000378254613422269,NS
ACOX2,169.9172872572,0.570507733014363,0.166583323266621,3.42475898443477,0.000615345042213231,0.00136290681414238,NS
ACOX3,599.748766449049,-0.436202716291274,0.0974804643357886,-4.47477060417661,7.64933930777333e-06,2.4384146827136e-05,NS
ACOXL,14.830431844667,-0.749050093278052,0.23118630518265,-3.24002796223704,0.00119517978512423,0.00250421560244437,Down
ACP1,1267.26083921882,0.103917167815722,0.0974387747406549,1.06648680766266,0.286203639111053,0.348642211636069,NS
ACP2,937.68243993085,0.0220914270512942,0.0787433003006463,0.280549925732703,0.779055627448116,0.820292614474431,NS
ACP5,171.798691496589,-0.165012380355663,0.272856537235608,-0.604758757211585,0.545339300850908,0.609890280516188,NS
ACP6,192.432596198402,-0.346476977259272,0.122284377956305,-2.83337073017679,0.0046059933211753,0.00856212592639916,NS
ACPL2,766.276989722538,0.604158431602663,0.103296256073638,5.8487931176515,4.9515247188897e-09,2.8958534773262e-08,Up
ACPP,11.303520271036,1.40677270945735,0.231075303681839,6.08794054164396,1.14372328023944e-09,7.48887304753794e-09,Up
ACPT,34.5826951876999,-0.549052033937615,0.224786696283474,-2.44254683669186,0.0145840370841585,0.0243522363902954,NS
ACR,21.081514691369,-0.562245999481259,0.17771540138724,-3.16374380100086,0.00155753837931356,0.00319458718385363,NS
ACRBP,72.5832131321012,-0.601411597219292,0.158032813486258,-3.80561216339789,0.00014145389203071,0.000357366470885989,Down
ACRC,106.910415370566,-0.39669830675788,0.116119507045697,-3.41629341056162,0.000634798093769606,0.00140305591749295,NS
ACRV1,27.3770335317034,0.0919709961667381,0.203459413787893,0.452036081567688,0.651242989353141,0.706904396024808,NS
ACSBG1,889.818732803953,0.3070991133099,0.192642672599854,1.59413856320291,0.110905003282762,0.151151134616775,NS
ACSBG2,23.4691669266242,-0.668933019822166,0.204453529996463,-3.27180958838782,0.0010686151994718,0.00225826870431275,Down
ACSF2,706.080456417952,-0.342287895016004,0.178689234402101,-1.91554850050876,0.0554225900828195,0.0812444217668496,NS
ACSF3,1250.11027054021,-0.891290390815432,0.119612752708857,-7.45146625782349,9.2308502786298e-14,1.34501940505134e-12,Down
ACSL1,755.203305648894,0.885424778488617,0.145396484504747,6.08972618220152,1.1310396699847e-09,7.40881191412094e-09,Up
ACSL3,2060.35225195218,0.443500407573951,0.107043686240274,4.14317203705461,3.42534790576166e-05,9.66288620200265e-05,NS
ACSL4,870.944031801335,0.137050357584165,0.103301552906552,1.32670181355495,0.184607340823949,0.237463060167552,NS
ACSL5,185.455747627042,0.178428263409423,0.108355843198611,1.64668796940072,0.0996221982886573,0.137517435378985,NS
ACSL6,1755.69899368051,-0.900386342944868,0.185573638336955,-4.85190866016212,1.22278939819248e-06,4.53468528934438e-06,Down
ACSM3,10.0257192037558,0.0435027785965086,0.164564908627777,0.264350273452927,0.791510024954849,0.830873098691529,NS
ACSM5,159.8539910783,0.309438454101459,0.184889927631054,1.67363608210686,0.094202142699261,0.130836757105708,NS
ACSS1,2713.19765727763,-0.743122758046304,0.152246620050293,-4.88104601468868,1.05524613612403e-06,3.95218165241467e-06,Down
ACSS2,860.852859846997,-0.280288182809104,0.078541764578372,-3.56865145968832,0.00035882339829854,0.00083432479604382,NS
ACSS3,364.608733237801,1.29264004601122,0.209671764652623,6.16506494402245,7.04542183674615e-10,4.79502252637583e-09,Up
ACTA1,50.3851146238834,-1.36151935979171,0.235942331100435,-5.77055992217075,7.90085632836316e-09,4.46075477989533e-08,Down
ACTA2,355.063072908206,0.889609576364882,0.22660192412646,3.92586947261937,8.64170104345994e-05,0.000227234879859779,Up
ACTB,76410.1383362413,-0.0269818144887695,0.124316016407502,-0.217042142022347,0.828175503044761,0.861064870959682,NS
ACTBP2,48.15896941973,0.832348401940865,0.257451085360491,3.23303512500398,0.00122482501964334,0.00256104079851226,Up
ACTC1,70.3175860019363,0.526138461264165,0.27994739861892,1.87941900464085,0.0601873033692284,0.087517719993668,NS
ACTG1,10558.7615320371,0.730680736603822,0.16872207099199,4.33067667026508,1.48651822828499e-05,4.4866425960435e-05,Up
ACTG2,84.7438975091053,0.952022833766477,0.304657312704569,3.12489736522316,0.00177867107527236,0.00361344041224293,Up
ACTL10,44.4024136939921,-1.00434517918138,0.242358957982275,-4.14403984710493,3.41240410337024e-05,9.63139339348039e-05,Down
ACTL6A,339.805860857292,0.911461088270803,0.130009116270033,7.01074751079511,2.37048185396985e-12,2.59458270085223e-11,Up
ACTL6B,1835.10930455872,-2.40543150849917,0.255531610915364,-9.41344008235398,4.80158923394764e-21,4.4792756577838e-19,Down
ACTN1,2160.4243860655,1.32995752208764,0.191434784273012,6.9473138183233,3.72306914301399e-12,3.93187106892668e-11,Up
ACTN2,1422.63032151895,-0.395046372155072,0.160665404854081,-2.45881415799412,0.0139396755629271,0.0233772924617659,NS
ACTN3,23.0716574211262,-1.72294453619725,0.255433476801483,-6.74517904924528,1.52838428846396e-11,1.40639080330765e-10,Down
ACTN4,5585.42477133202,0.710279755971555,0.103596008689339,6.85624634537347,7.06934303840338e-12,6.94189813668262e-11,Up
ACTR10,1202.57001918258,-0.185337271848048,0.0870596958033419,-2.12885273877712,0.0332664459779741,0.0514659694161719,NS
ACTR1A,4730.92862060627,-0.786757378925042,0.0983400199785744,-8.00037847354979,1.24037359675223e-15,2.74675910265788e-14,Down
ACTR1B,2322.63304851321,-0.436240437527598,0.0622101486330586,-7.01236771030279,2.34318383149871e-12,2.57164029431286e-11,NS
ACTR2,4314.47886478544,0.507580514605514,0.100227314545871,5.06429327080501,4.09918192197998e-07,1.64861052917688e-06,NS
ACTR3,2311.4365058406,0.66076794502007,0.0786763303549058,8.398560812882,4.51983871481921e-17,1.46732044037891e-15,Up
ACTR3B,663.380144330078,-0.267811819824605,0.118096017380481,-2.26774641317303,0.0233446672091145,0.0373387053815112,NS
ACTR3C,18.3934964207536,-0.690618381523575,0.2285510723827,-3.02172452889287,0.00251339162398483,0.00495474530489699,Down
ACTR5,354.76037029901,-0.57088000922915,0.088346239619137,-6.46184842377252,1.0343167776901e-10,8.09499996888412e-10,NS
ACTR6,656.008320936479,-0.0470666347791513,0.0902874591432394,-0.521297589120112,0.60215948021335,0.663200751989626,NS
ACTR8,567.950095876089,0.153581815915666,0.0677652689514496,2.26637949339063,0.023428158047514,0.0374436834213972,NS
ACTRT3,14.8111058334916,0.643697478192523,0.180847438140726,3.55933976621572,0.000371788286704669,0.000862370315774533,Up
ACVR1,424.10081790926,0.554374168109248,0.102266976297003,5.42085224558944,5.93155714231376e-08,2.83096252672852e-07,NS
ACVR1B,1134.34612615916,0.087405852777255,0.104555101817426,0.835978840419315,0.403166806911018,0.470082756284706,NS
ACVR1C,111.548734216942,-0.542056798362347,0.23392166838022,-2.31725774750067,0.0204896954788598,0.0331858647987281,NS
ACVR2A,304.014873251094,0.133189331070942,0.114124499060211,1.1670529305077,0.243188994732209,0.301953932723416,NS
ACVR2B,652.36928753616,-0.224232149666692,0.128376160978922,-1.74668059830445,0.0806927576746596,0.113797119250658,NS
ACVRL1,573.592033333348,-0.0756041979620126,0.156542322231685,-0.482963309117884,0.629121788397094,0.687068887119803,NS
ACY1,65.3349292046102,-0.818355487835381,0.175256730529506,-4.66946681798108,3.01982468931244e-06,1.04248818283538e-05,Down
ACY3,252.835216550522,-1.33872150684122,0.289074561541104,-4.63105954292305,3.63799223974436e-06,1.23591230714798e-05,Down
ACYP1,285.533551407178,-0.596507949382337,0.142134929966929,-4.1967723874851,2.70745787849871e-05,7.78657978096936e-05,Down
ACYP2,1119.06709705195,-0.716169224224055,0.103671197070949,-6.90808290497437,4.91246885461838e-12,5.0340400535458e-11,Down
ADA,225.405560148458,-0.30987222039066,0.139188565275014,-2.22627641702035,0.025995672111216,0.0411308850481781,NS
ADAD2,42.9169041106903,-0.642341342627066,0.298859482780385,-2.14930888808064,0.0316099224228541,0.0491797431963739,NS
ADAL,267.040134298424,-0.290550651257573,0.0928286021690778,-3.1299690447602,0.00174824724646605,0.00355875963188323,NS
ADAM10,1418.07714464299,0.539196482344064,0.0751416868803826,7.17573033996969,7.19221937565869e-13,8.76457244036725e-12,NS
ADAM11,1235.11020984234,-1.2659796968724,0.204539175886702,-6.18942406208603,6.03844339698203e-10,4.17859508813763e-09,Down
ADAM12,194.04573836286,2.06809289973772,0.228150155181348,9.06461316273867,1.25047170907475e-19,7.68850635670508e-18,Up
ADAM15,2313.50689496175,-0.452145333570539,0.103677934922522,-4.36105651514399,1.29435925906634e-05,3.95222714318377e-05,NS
ADAM17,425.308279714225,0.951316752994684,0.194876378025628,4.88164221150281,1.05206010835693e-06,3.94206825458212e-06,Up
ADAM19,356.567847895766,1.09626402097849,0.181003974434222,6.05657430675303,1.39050923596012e-09,8.96375930027986e-09,Up
ADAM1A,155.782783299728,-0.0430660079156486,0.117020011417046,-0.368022591983573,0.712856388621338,0.762158141226556,NS
ADAM1B,13.4539899037531,-0.110520655995954,0.168104109912678,-0.657453622361547,0.510889282299588,0.577288884809391,NS
ADAM21,12.6765249451539,0.18848190641761,0.175954495355172,1.07119687983618,0.284080914267595,0.34631561705025,NS
ADAM22,2396.41845557783,-0.188026365076534,0.134884147199187,-1.39398416330475,0.163322386991899,0.213123963795523,NS
ADAM23,1055.49183787314,0.24469167320141,0.126182000377685,1.93919633916885,0.0524774352204394,0.0774155728738421,NS
ADAM28,394.057312190257,0.441995514780257,0.163285805570919,2.70688265421998,0.00679182597627849,0.0122304103890562,NS
