,Model,HR,CI_lower,CI_upper,p,cindex,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,FDR,Sig
0,SVM,2.8978879116751566,1.9699842508224135,4.262853545721075,6.549463553406217e-08,0.6644647696476965,0.6159844054580897,0.3073870730146372,0.41262397185375366,0.16372033218071377,0.714336917562724,0.23136415880661626,0.4635896923025636,0.12434911395485217,0.6100650753704975,0.26900958227727534,0.3862643160774531,0.2117165837608015,6.549463553406217e-08,True
1,RandomForest,4.663487987600247,3.233087557277734,6.72673406618278,1.747657878937116e-16,0.7304840409515206,0.8070175438596491,0.04079619792681551,0.47580772261623316,0.09133199525931911,0.5548387096774193,0.12275030703509965,0.5058964024481266,0.09482705013942168,0.7818557011762227,0.0462345600308725,0.49561804863798303,0.0984412627358815,2.721971105314395e-16,True
2,XGBoost,4.747630117085461,3.276784295977572,6.878692551208194,1.81464740354293e-16,0.7044753086419753,0.8148148148148149,0.04004412979371178,0.483699928163377,0.11456700652870105,0.5007168458781363,0.15218335786787687,0.48578928769751123,0.12739712838909728,0.7813099868178797,0.04870709554499864,0.46612140415419323,0.11069898995581873,2.721971105314395e-16,True
3,LogisticRegression,5.309339502474829,3.6613609876775794,7.699073117185354,1.3125555389390227e-18,0.7356970791930142,0.8031189083820663,0.015348943224194571,0.45844385499557916,0.03526178002229756,0.5426523297491039,0.16691583486560124,0.4870239579005678,0.0728585335934269,0.7950242035348417,0.05081271242528785,0.47094386628492885,0.07279745139652927,3.9376666168170686e-18,True
4,ANN,3.79664357220622,2.627153586598631,5.4867376189593955,1.2357245502098071e-12,0.6980013550135501,0.7758284600389863,0.027977972893581553,0.4119501228387336,0.05064586184636646,0.5541218637992831,0.14560620344061415,0.4634510429295964,0.06896416001960633,0.7681610034389719,0.053423604757901366,0.48095156878185347,0.11088870998221859,1.4828694602517685e-12,True
5,Ensemble (Mean),5.741511727864696,3.972108891985714,8.299107053112078,1.4364637054877717e-20,0.7427920806985847,0.8226120857699805,0.014587358233036809,0.5095833333333334,0.03786397437612113,0.5641577060931899,0.12590393347727685,0.5275613275613276,0.05117917448233395,0.7916518685564671,0.04758558649698765,0.5030179608232609,0.12353021384140865,8.618782232926631e-20,True
