,Model,HR,CI_lower,CI_upper,p,cindex,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,FDR,Sig
0,SVM,3.188192906025022,2.0244769112163543,5.0208396794810355,5.618006996012363e-07,0.5867961457392352,0.8167641325536062,0.014587358233036809,0.5023310023310024,0.09716393939704583,0.2397849462365591,0.04456856295927464,0.31740481740481735,0.03202242585080789,0.7712046932705822,0.05708557472584254,0.44468421744200165,0.09754198792519425,5.618006996012363e-07,True
1,RandomForest,3.796506454052423,2.5907169425003227,5.563502912730849,7.79468741085982e-12,0.6602491719361638,0.8109161793372319,0.007293679116518384,0.46868686868686876,0.01245336162215956,0.41111111111111115,0.12639580527133903,0.42662037037037037,0.082667737987549,0.7535174109299024,0.024280865237233256,0.4583437221335233,0.053048598650428797,1.169203111628973e-11,True
2,XGBoost,4.108145786551433,2.755551947549866,6.124675609388009,4.072750625369106e-12,0.650782896717856,0.8148148148148148,0.022564984215965377,0.47668997668997665,0.06769946727952261,0.3899641577060932,0.13675044690649946,0.42040109331299264,0.10048682093763174,0.7567820737690333,0.04904286860337179,0.47820372491019064,0.11684587930474008,8.145501250738212e-12,True
3,LogisticRegression,3.645679449575706,2.5104243815114913,5.294315473886654,1.0802237011038124e-11,0.6782595603733815,0.7933723196881092,0.022564984215965377,0.430003600735308,0.06025249953484669,0.46810035842293907,0.10308134056574834,0.4442771394448563,0.07377699710520198,0.7203306061233308,0.03249847123707889,0.44178676168176717,0.09469852782694672,1.2962684413245748e-11,True
4,ANN,4.271016961891623,2.95164600532267,6.18014011702999,1.3459737944328368e-14,0.7043247515808492,0.7816764132553606,0.012016401565241645,0.41558441558441556,0.011807949521199854,0.5318996415770609,0.15202879822176033,0.45747753757213755,0.05560373357233706,0.7324305578252043,0.06904742072592465,0.3994988929575695,0.04924296950036751,8.075842766597021e-14,True
5,Ensemble (Mean),3.9268370547444387,2.69454855805832,5.722683752867901,1.0899621274586202e-12,0.6833785004516711,0.8050682261208578,0.009939609188290021,0.45643547273982055,0.01695787484212044,0.4551971326164874,0.1799982728242254,0.43982975281064135,0.08330121951600618,0.7663189564699517,0.048398656498073914,0.49656595602954806,0.11873328861240032,3.2698863823758607e-12,True
