,Model,HR,CI_lower,CI_upper,p,cindex,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,FDR,Sig
0,SVM,6.02784007485143,4.128135964832577,8.801758536424202,1.3966848518027476e-20,0.7210554049984944,0.8421052631578947,0.020813018035148765,0.5689747718733226,0.06909111287044159,0.4774193548387096,0.07597213648454063,0.518759488180438,0.07310379364487853,0.7769922977198199,0.006417988056430911,0.48207208194342055,0.031246871213057123,8.380109110816485e-20,True
1,RandomForest,5.313940120654742,3.681803701620034,7.6695994393941,4.57525769300513e-19,0.7355653417645287,0.8226120857699805,0.014587358233036809,0.5112280701754386,0.03612160985721038,0.5534050179211469,0.06273118238611952,0.5271848924022836,0.017427642442140956,0.7683242365809284,0.02476551443651785,0.4506333519823202,0.03417771714529234,1.372577307901539e-18,True
2,XGBoost,4.573845294231013,3.161386928142577,6.617368025827335,7.149589530566411e-16,0.7070724179464016,0.8089668615984406,0.014587358233036809,0.4732039732039732,0.029301084051723988,0.5096774193548387,0.08703701653698091,0.4859632741985683,0.041621778499580486,0.7713247122993176,0.032956691846184306,0.4459841628135122,0.06697622568490617,8.579507436679693e-16,True
3,LogisticRegression,5.0845442469493705,3.5209359343962796,7.342533542468099,4.19249833230196e-18,0.7377860584161398,0.8167641325536062,0.022564984215965377,0.4973544973544974,0.0539578784507173,0.5648745519713261,0.057204121414365594,0.525760427902998,0.03408105755957151,0.7548839210815875,0.03862730621084967,0.4521913408446667,0.030231129826179676,8.38499666460392e-18,True
4,ANN,3.392958842110083,2.289895632236871,5.02737746742082,1.1303940435300589e-09,0.6478470340258958,0.787524366471735,0.0055135031671465695,0.39768806073153895,0.03559113335797413,0.3792114695340502,0.08884841256724411,0.3854758824998767,0.061428676762523136,0.7233427024435947,0.0247396309730013,0.3866392685876578,0.04402639455751281,1.1303940435300589e-09,True
5,Ensemble (Mean),4.993822000254175,3.45722896186097,7.213366093288409,1.0218486429678133e-17,0.7350572116832279,0.8031189083820663,0.0027567515835732583,0.460572865224028,0.003348991749125334,0.5756272401433691,0.049550594003685895,0.5109494109494109,0.021158435863228856,0.7706692377248313,0.02080961171054507,0.4642953389080989,0.030005989638899694,1.53277296445172e-17,True
