,Model,HR,CI_lower,CI_upper,p,cindex,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,FDR,Sig
0,SVM,3.900761879596641,2.578043699278749,5.902127743440205,1.1800061070710155e-10,0.6438760915386932,0.8265107212475633,0.024032803130483338,0.4951356886840757,0.11447339728791689,0.32903225806451614,0.19871247030574637,0.37725533386989735,0.1656922511494492,0.7775745988168774,0.05736326601398651,0.46942603494533364,0.09989963822027088,1.7700091606065234e-10,True
1,RandomForest,5.0708361555762975,3.4702405212173386,7.409682170295133,4.8790848036860375e-17,0.7080133995784402,0.8187134502923977,0.026585149506795018,0.49282794500185806,0.0852932104210804,0.467741935483871,0.1336537945661941,0.47388167388167385,0.09938834153035749,0.7751838415530935,0.05508076058294238,0.46223917591854685,0.10379060062895981,2.9274508822116226e-16,True
2,XGBoost,4.281129441367089,2.8890279310052756,6.344026340846966,4.2617625619348946e-13,0.6601927130382415,0.8128654970760234,0.03342383664616422,0.49049347506697777,0.11217148444458376,0.3913978494623656,0.053027217229840655,0.4318152119604904,0.06631791197831555,0.7618990423897768,0.05947136036263159,0.46278844108458844,0.08424815976896398,8.523525123869789e-13,True
3,LogisticRegression,3.3408509742188923,2.29653583378581,4.860052722774234,2.8378399028155746e-10,0.6628274616079494,0.783625730994152,0.019099335226379553,0.4062015503875969,0.05513511963696797,0.4580645161290322,0.11334781895143602,0.42667864361104874,0.07124520374262963,0.7321694574268355,0.05766343613713045,0.4089549302331605,0.07216990601444202,3.4054078833786896e-10,True
4,ANN,3.680391453526301,2.433239281451867,5.566769102587901,6.751050778083401e-10,0.6356895513399579,0.7855750487329435,0.05105575381562881,0.38846153846153847,0.16175199561917317,0.34838709677419355,0.16219103341905206,0.3581578058621731,0.1600690101846323,0.7176495153845875,0.0781849158991897,0.36970180040985534,0.08055310783754789,6.751050778083401e-10,True
5,Ensemble (Mean),5.200967523172099,3.504076507159067,7.719598336915816,2.764855107274013e-16,0.6756248118036736,0.8343079922027291,0.023553695854960165,0.5413296048470322,0.09394629644592359,0.4021505376344086,0.14487027779010145,0.45403591544144534,0.12065439885801636,0.7724504581059145,0.06078445284862274,0.46101046599424356,0.09082584751099235,8.294565321822039e-16,True
