,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Change
FLJ00418,62.1936654633298,-0.354205937180748,0.227519992181404,-1.55681236529903,0.119515040538273,0.163945587595475,NS
FLJ20306,26.4277098996728,-1.50447660194193,0.248006931224352,-6.06626836804394,1.3091630805758e-09,8.55144270579736e-09,Down
FLJ27365,1358.91099044821,-1.79278145249522,0.260426800345823,-6.88401289773006,5.81896027099257e-12,6.01997215543349e-11,Down
FLJ30594,344.073227436221,-0.458122498669916,0.177953592626621,-2.57439308702882,0.0100416115517714,0.0176880562895663,NS
FLNA,8999.67588819612,1.08697556857712,0.178693086341309,6.08291899162212,1.18013982781393e-09,7.76490866845386e-09,Up
FLNB,1946.12854146115,-0.0204443376753495,0.11535546650466,-0.1772290320938,0.859328492300109,0.885964182356159,NS
FLNC,1897.79150182875,1.51183357342164,0.256168274195206,5.90172057086815,3.59730069435243e-09,2.15399144479062e-08,Up
FLOT1,6043.79934820771,-0.208801909298308,0.111541803501637,-1.87196102934845,0.0612119952183211,0.0904450192323292,NS
FLOT2,3335.15017319739,-0.196362929584802,0.104619526624003,-1.87692427906427,0.0605284727109995,0.0895622761207789,NS
FLRT1,532.428888754318,-0.398979672081835,0.170663649502183,-2.33781284559212,0.0193969589513659,0.0321080397408292,NS
FLRT2,451.161022442814,0.320438297988112,0.167205760252747,1.91643097405101,0.0553102614040825,0.0827359292991184,NS
FLRT3,177.956384880756,0.818343782918975,0.159863698213818,5.11900945657117,3.07144562413924e-07,1.29731213559792e-06,NS
FLT1,501.668777550117,0.338265608859438,0.128551491565331,2.63136276942791,0.00850432047356956,0.0152583320357003,NS
FLT3,31.6675992477811,-0.604678586508184,0.247452444832671,-2.44361532542978,0.014540921399935,0.0247383121437737,NS
FLT3LG,22.4180552260127,-0.278653598445112,0.184755643092067,-1.50822780718126,0.131496232708692,0.178450535016092,NS
FLT4,408.469338680681,0.30848717577122,0.164187733552943,1.87886859204221,0.0602624383431358,0.0892337072783963,NS
FLVCR1,519.77277053028,-0.326944037514337,0.124515607016838,-2.62572737143002,0.00864640397551335,0.0154773096110883,NS
FLVCR2,224.389284154607,-0.387214500563035,0.14740692237449,-2.62684068241592,0.00861816738193269,0.0154369998834177,NS
FLYWCH1,3475.97470517196,-0.536776888404662,0.0798374919906528,-6.72336862069147,1.77570594313433e-11,1.66512182951799e-10,NS
FLYWCH2,1320.44095913697,-0.881074993819391,0.113082240755391,-7.79145326387057,6.62428160979233e-15,1.31288570317642e-13,NS
FMN1,268.625099157745,-1.08554450293716,0.288506897059759,-3.76262929586849,0.000168136333355265,0.000429658212062761,Down
FMN2,1531.60270262724,-0.200675851935024,0.128600187259872,-1.56046313936933,0.118650474131185,0.163007574786068,NS
FMNL1,651.386485610163,0.00755310485174082,0.16955621488902,0.0445463167285527,0.964468933186271,0.971411002946112,NS
FMNL2,4355.5042085668,0.108431619512361,0.110412802044176,0.982056586780371,0.32607197142687,0.39454343944845,NS
FMNL3,1638.89670239228,-0.0414585406439094,0.104217996423393,-0.397805965060787,0.690773219909211,0.743888469817974,NS
FMO2,70.6686168211887,0.220102260694216,0.210769355882638,1.04428017902553,0.296355780510837,0.363573957316296,NS
FMO3,42.8444951749536,-0.736784585620894,0.20293101894722,-3.63071446367952,0.000282637736619534,0.000691450752194165,NS
FMO4,58.0717061002487,0.632596259525531,0.12890351695662,4.90751745538813,9.2236448651831e-07,3.58263229125753e-06,NS
FMO5,33.4212919448211,0.544366322146496,0.183591255404671,2.96509940490688,0.00302585139744189,0.00597804526330049,NS
FMOD,226.583119305434,2.58551150331772,0.247180648208363,10.4600077799709,1.31844840890354e-25,2.60988470406369e-23,Up
FMR1,343.296692885871,0.522303003430474,0.187589997780136,2.78427959705312,0.00536467673050686,0.0100763055646364,NS
FN1,7237.30806921911,1.90593311335914,0.200760368762074,9.49357248699771,2.23249126776078e-21,1.84886725807617e-19,Up
FN3K,3000.81996680694,-1.06993698964583,0.151541456265183,-7.06035837331231,1.66073733726524e-12,1.9282609770021e-11,Down
FN3KRP,1428.62752930558,-0.0722314941079373,0.0654056492801667,-1.10436170121226,0.269436267371762,0.335133294404478,NS
