,ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Change
3645,ENSG00000111906.17,3098.93466386876,-0.243763503617619,0.0493888515496059,-4.93559773044701,7.9905654760997e-07,1.22036428942398e-06,HDDC2,NS
3646,ENSG00000111907.20,1306.53122285637,-0.836765382171435,0.12300380894744,-6.80275992533683,1.02633607004422e-11,1.92114824064137e-11,TPD52L1,NS
3647,ENSG00000111911.6,2914.97195987626,-0.69649308897015,0.0357451091197354,-19.4849898663649,1.47208566395692e-84,3.30301234096592e-83,HINT3,NS
3648,ENSG00000111912.18,1568.08343481966,-0.692778742678155,0.0783481344649489,-8.84231318855572,9.37569754577496e-19,2.27870117644884e-18,NCOA7,NS
3649,ENSG00000111913.15,807.923415261537,-0.626743775673867,0.0988497387641069,-6.34036855847962,2.29216158297366e-10,4.06429619087185e-10,FAM65B,NS
3650,ENSG00000111961.16,6017.1246652004,-1.14676198910376,0.0657724165802013,-17.4353026500924,4.45196566963275e-68,5.98302175313424e-67,SASH1,Down
3651,ENSG00000111962.7,4138.925346553,-0.98258437561772,0.0806577022519691,-12.1821518365127,3.86936261286238e-34,1.62458262984647e-33,UST,NS
3652,ENSG00000111981.4,36.7303485972171,2.18925082664947,0.176419705504634,12.40933273518,2.32582994178159e-35,1.01550181916238e-34,ULBP1,Up
3653,ENSG00000112029.9,508.593147712558,1.01587975141709,0.0721999194301554,14.0703723693187,5.77644422473585e-45,3.51523199290454e-44,FBXO5,Up
3654,ENSG00000112031.15,1354.88470798581,-0.0579936788703195,0.0337091757036403,-1.72041225155371,0.0853575315496244,0.097051186839258,MTRF1L,NS
3655,ENSG00000112033.13,3847.65412054274,-0.0205579795123846,0.0349298175609293,-0.588551013085728,0.556162503606972,0.578856101500801,PPARD,NS
3656,ENSG00000112039.3,431.250159864702,0.261520472118624,0.0473971312771129,5.51764347486799,3.43575558892217e-08,5.59387707348491e-08,FANCE,NS
3657,ENSG00000112053.13,28.276427594746,-1.16224137278554,0.147163485322112,-7.89762059685952,2.84277910491625e-15,6.11044061247484e-15,SLC26A8,Down
3658,ENSG00000112062.10,2283.6927825938,0.354042523333755,0.0317985176620306,11.1339316850139,8.57671810663371e-29,2.98019882973304e-28,MAPK14,NS
3659,ENSG00000112078.13,6455.29642948288,-0.0881153347765775,0.0427363216709093,-2.06183712896746,0.0392232448618948,0.0458655665199988,KCTD20,NS
