,Model,HR,CI_lower,CI_upper,p,cindex,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,FDR,Sig
0,SVM,3.7770951199634037,2.2027369268708297,6.476691506469648,1.363999174625345e-06,0.5793812104787714,0.8284600389863547,0.015348943224194571,0.6261904761904762,0.14122078691749446,0.17311827956989245,0.05335327410776463,0.26153355651203575,0.06745576232200938,0.7801414808278225,0.02068618773325343,0.4790152259715778,0.06078046513177673,1.363999174625345e-06,True
1,RandomForest,5.211494954428715,3.616606573105735,7.509713625475379,8.238549720793676e-19,0.7251580849141824,0.8323586744639376,0.019297261085012996,0.5433969185619956,0.08275278294870217,0.5530465949820789,0.1792752574649729,0.5305025095653211,0.0830907992124698,0.7854573614697156,0.038345695428969165,0.4980797048984977,0.10558640609682238,4.943129832476206e-18,True
2,XGBoost,4.129896678330821,2.862988647539586,5.957427245946534,3.2773828831821816e-14,0.7020663956639567,0.7914230019493177,0.009939609188290021,0.42949410949410954,0.02274536803940128,0.5308243727598566,0.15675913152256127,0.46731161600442644,0.07381234260002496,0.7686806622290493,0.04079293843468451,0.4678315836735653,0.09680369094347799,4.9160743247732725e-14,True
3,LogisticRegression,4.219838397450843,2.920245285349821,6.097787809104318,1.7792704910093145e-14,0.7130947003914484,0.8011695906432749,0.012633022803913973,0.45502210433244916,0.01963529332047973,0.5200716845878136,0.1606686545879586,0.473627844712182,0.0631508989267855,0.7724971220853171,0.036901769101078376,0.4827395960979645,0.052677671641808664,3.558540982018629e-14,True
4,ANN,3.2524182351790323,2.2350026056745422,4.732980780276314,7.199478868366969e-10,0.6575579644685335,0.7719298245614036,0.024810764252159532,0.3770242914979757,0.0794397705407471,0.44336917562724015,0.21686750092140886,0.39090909090909093,0.11152585587622996,0.7423053458400061,0.044746389708255556,0.39388664018180064,0.07167176590092934,8.639374642040362e-10,True
5,Ensemble (Mean),4.4393404698855425,3.0808341228478113,6.396885720464063,1.2751528485144263e-15,0.7187970490816019,0.8031189083820663,0.04116708008176001,0.46523279803151496,0.08875118436468545,0.5537634408602151,0.1120035841720412,0.5020656664492281,0.09229886091701607,0.7872258718174985,0.0353630595419108,0.5119309152892896,0.10082950332556803,3.825458545543279e-15,True
